CustomerID,Churned,Recency,Frequency,Monetary,InvoiceNo_nunique,Quantity_sum,Quantity_mean,TotalPrice_sum,TotalPrice_mean,TotalPrice_std,StockCode_nunique,CustomerLifetime,AvgDaysBetweenPurchases,Country_United Kingdom,Country_Germany,Country_France,Country_Netherlands,Country_Belgium,Country_Spain,Country_Portugal,Country_Switzerland,Country_Austria,Country_Denmark
13787,1,3,4,913.46,4,661,12.018181818181818,913.46,16.608363636363638,9.16505536618955,50,236,59.0,1,0,0,0,0,0,0,0,0,0
13788,1,50,1,3.75,1,1,1.0,3.75,3.75,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0
13794,1,91,1,126.03,1,63,7.0,126.03,14.003333333333334,3.6455932301890193,9,0,0.0,1,0,0,0,0,0,0,0,0,0
13795,0,51,2,432.35,2,609,35.8235294117647,432.35,25.43235294117647,11.977517235122104,14,130,65.0,1,0,0,0,0,0,0,0,0,0
13796,1,44,1,289.7,1,218,9.909090909090908,289.7,13.168181818181818,4.328107071516465,22,0,0.0,1,0,0,0,0,0,0,0,0,0
13797,0,113,2,666.87,2,361,7.680851063829787,666.87,14.188723404255319,6.286080418713021,45,79,39.5,1,0,0,0,0,0,0,0,0,0
13798,0,0,39,27622.46,39,17661,65.6542750929368,27622.46,102.68572490706319,68.50540018434005,105,275,7.051282051282051,1,0,0,0,0,0,0,0,0,0
13799,0,16,6,1820.17,6,919,17.01851851851852,1820.17,33.70685185185185,38.79026369885483,38,172,28.666666666666668,1,0,0,0,0,0,0,0,0,0
13802,0,15,13,16375.81,13,8605,27.145110410094638,16375.81,51.65870662460568,64.21917442992493,180,191,14.692307692307692,1,0,0,0,0,0,0,0,0,0
13803,0,163,1,433.53000000000003,1,231,8.884615384615385,433.53000000000003,16.67423076923077,6.201289009924904,26,0,0.0,1,0,0,0,0,0,0,0,0,0
13807,0,119,2,309.6,2,80,4.444444444444445,309.6,17.200000000000003,9.247304853784346,17,161,80.5,1,0,0,0,0,0,0,0,0,0
13809,0,5,1,127.05000000000001,1,44,4.888888888888889,127.05000000000001,14.116666666666667,11.141869232763415,9,0,0.0,0,0,0,0,0,0,0,0,0,0
13813,1,72,4,1398.61,4,740,10.0,1398.61,18.900135135135134,9.897422453061456,50,205,51.25,0,1,0,0,0,0,0,0,0,0
13814,1,72,1,678.2,1,350,15.909090909090908,678.2,30.827272727272728,14.682194652940682,22,0,0.0,0,1,0,0,0,0,0,0,0,0
13815,0,9,3,2553.98,3,2161,15.111888111888112,2553.98,17.86,14.567529781801099,107,201,67.0,0,1,0,0,0,0,0,0,0,0
13823,0,32,4,1929.92,4,912,9.029702970297029,1929.92,19.108118811881187,13.485971356403754,79,236,59.0,1,0,0,0,0,0,0,0,0,0
13824,0,5,5,1120.02,5,510,13.421052631578947,1120.02,29.47421052631579,32.0333281368335,30,176,35.2,1,0,0,0,0,0,0,0,0,0
13825,1,166,2,255.59,2,182,4.55,255.59,6.38975,6.519369753831999,38,108,54.0,1,0,0,0,0,0,0,0,0,0
13830,1,126,1,156.85000000000002,1,47,4.2727272727272725,156.85000000000002,14.259090909090911,4.519281922043489,11,0,0.0,1,0,0,0,0,0,0,0,0,0
13831,0,52,11,3388.27,11,1284,12.84,3388.27,33.8827,53.95642480265763,72,221,20.09090909090909,1,0,0,0,0,0,0,0,0,0
13834,1,121,2,324.19,2,221,13.8125,324.19,20.261875,12.086054894657176,15,92,46.0,1,0,0,0,0,0,0,0,0,0
13835,1,64,3,260.7,3,78,4.875,260.7,16.29375,4.345184115776914,15,126,42.0,1,0,0,0,0,0,0,0,0,0
13838,0,124,1,240.44,1,106,1.962962962962963,240.44,4.452592592592593,3.0840638377659744,54,0,0.0,1,0,0,0,0,0,0,0,0,0
13839,1,31,1,139.95000000000002,1,25,3.5714285714285716,139.95000000000002,19.992857142857144,7.007164700708636,7,0,0.0,1,0,0,0,0,0,0,0,0,0
13842,0,4,7,1074.82,7,582,7.558441558441558,1074.82,13.958701298701298,5.224018757182351,66,201,28.714285714285715,1,0,0,0,0,0,0,0,0,0
13848,0,17,4,1440.0,4,4500,1125.0,1440.0,360.0,80.0,1,257,64.25,1,0,0,0,0,0,0,0,0,0
13849,0,169,1,509.65,1,143,4.46875,509.65,15.9265625,6.303365004746634,32,0,0.0,1,0,0,0,0,0,0,0,0,0
13852,1,155,1,187.35000000000002,1,85,7.7272727272727275,187.35000000000002,17.031818181818185,1.3134444653796242,11,0,0.0,1,0,0,0,0,0,0,0,0,0
13854,0,86,8,1926.27,8,820,21.57894736842105,1926.27,50.691315789473684,54.59944590210143,28,159,19.875,1,0,0,0,0,0,0,0,0,0
13855,1,45,4,1310.3400000000001,4,575,7.876712328767123,1310.3400000000001,17.949863013698632,11.873731802825032,64,230,57.5,1,0,0,0,0,0,0,0,0,0
13856,1,8,8,753.53,8,611,15.275,753.53,18.83825,14.384383071447793,27,156,19.5,1,0,0,0,0,0,0,0,0,0
13857,0,33,2,400.93,2,241,4.82,400.93,8.0186,5.289811157464191,46,82,41.0,1,0,0,0,0,0,0,0,0,0
13859,1,74,1,314.7,1,38,4.75,314.7,39.3375,36.82839306451322,8,0,0.0,1,0,0,0,0,0,0,0,0,0
13861,0,75,1,128.43,1,124,12.4,128.43,12.843,5.413862966701523,10,0,0.0,1,0,0,0,0,0,0,0,0,0
13863,1,10,3,933.77,3,329,6.58,933.77,18.6754,7.393557098679132,43,127,42.333333333333336,1,0,0,0,0,0,0,0,0,0
13869,0,40,4,3550.02,4,1887,4.826086956521739,3550.02,9.07933503836317,6.814614052526921,269,195,48.75,1,0,0,0,0,0,0,0,0,0
13870,0,17,3,1838.18,3,1494,15.893617021276595,1838.18,19.555106382978725,23.883871092761698,75,196,65.33333333333333,1,0,0,0,0,0,0,0,0,0
13871,0,94,3,1164.0,3,557,10.127272727272727,1164.0,21.163636363636364,10.567860318776535,44,169,56.333333333333336,1,0,0,0,0,0,0,0,0,0
13872,1,72,3,919.57,3,339,5.947368421052632,919.57,16.13280701754386,4.571781754253072,51,198,66.0,1,0,0,0,0,0,0,0,0,0
13873,0,119,2,262.7,2,58,5.2727272727272725,262.7,23.88181818181818,14.609385215115536,11,71,35.5,1,0,0,0,0,0,0,0,0,0
13874,1,49,6,1508.7,6,684,13.411764705882353,1508.7,29.58235294117647,23.181385686643956,33,168,28.0,1,0,0,0,0,0,0,0,0,0
13875,0,1,8,2726.28,8,1624,10.972972972972974,2726.28,18.420810810810814,24.70215999020432,107,266,33.25,1,0,0,0,0,0,0,0,0,0
13877,1,15,2,332.44,2,370,18.5,332.44,16.622,8.34816248297224,20,219,109.5,1,0,0,0,0,0,0,0,0,0
13878,1,92,3,1191.53,3,484,6.816901408450704,1191.53,16.782112676056336,13.307373886629597,59,56,18.666666666666668,1,0,0,0,0,0,0,0,0,0
13880,0,31,2,343.71,2,265,11.521739130434783,343.71,14.94391304347826,5.18191675587539,22,76,38.0,1,0,0,0,0,0,0,0,0,0
13881,0,30,10,15841.6,10,11438,60.51851851851852,15841.6,83.81798941798942,63.37329413693001,112,159,15.9,1,0,0,0,0,0,0,0,0,0
13883,0,107,6,1661.44,6,887,11.0875,1661.44,20.768,10.317929509697603,68,168,28.0,1,0,0,0,0,0,0,0,0,0
13884,0,15,1,254.4,1,92,2.875,254.4,7.95,3.7189141668832795,28,0,0.0,1,0,0,0,0,0,0,0,0,0
13888,0,39,4,1042.37,4,419,4.929411764705883,1042.37,12.263176470588235,8.367328926326762,62,80,20.0,1,0,0,0,0,0,0,0,0,0
13889,0,15,3,1129.58,3,660,12.941176470588236,1129.58,22.148627450980392,12.77670912553117,43,216,72.0,1,0,0,0,0,0,0,0,0,0
13890,0,126,3,730.2900000000001,3,417,9.477272727272727,730.2900000000001,16.5975,7.369612064196067,36,151,50.333333333333336,1,0,0,0,0,0,0,0,0,0
13891,0,127,1,398.4,1,196,8.166666666666666,398.4,16.599999999999998,7.501840353916642,24,0,0.0,1,0,0,0,0,0,0,0,0,0
13892,1,22,2,634.68,2,2142,238.0,634.68,70.52,77.5186067986261,8,97,48.5,1,0,0,0,0,0,0,0,0,0
13895,1,60,2,1415.45,2,695,10.220588235294118,1415.45,20.81544117647059,12.9167054199953,67,220,110.0,1,0,0,0,0,0,0,0,0,0
13896,1,170,1,388.55,1,149,7.095238095238095,388.55,18.502380952380953,15.727288992309484,21,0,0.0,1,0,0,0,0,0,0,0,0,0
13900,0,49,2,582.92,2,346,8.871794871794872,582.92,14.946666666666665,4.815557208472367,37,120,60.0,1,0,0,0,0,0,0,0,0,0
13901,0,29,9,2516.2799999999997,9,1473,10.229166666666666,2516.2799999999997,17.474166666666665,10.878912848039766,135,219,24.333333333333332,1,0,0,0,0,0,0,0,0,0
13902,1,177,5,34095.26,5,220600,3501.5873015873017,34095.26,541.1946031746032,624.6117019883048,58,92,18.4,0,0,0,0,0,0,0,0,0,1
13909,0,66,1,112.46,1,136,12.363636363636363,112.46,10.223636363636363,2.3487965970993434,11,0,0.0,1,0,0,0,0,0,0,0,0,0
13911,0,21,10,1388.49,10,1293,17.013157894736842,1388.49,18.269605263157896,14.580213756164161,56,171,17.1,1,0,0,0,0,0,0,0,0,0
13913,1,51,1,42.22,1,10,3.3333333333333335,42.22,14.073333333333332,1.670219546446913,3,0,0.0,1,0,0,0,0,0,0,0,0,0
13916,1,8,4,1275.81,4,673,9.094594594594595,1275.81,17.240675675675675,13.886132762538761,72,211,52.75,1,0,0,0,0,0,0,0,0,0
13919,0,85,1,617.27,1,495,15.46875,617.27,19.2896875,9.682405554331444,32,0,0.0,0,0,0,0,0,0,0,0,0,1
13920,0,35,2,1067.66,2,952,16.135593220338983,1067.66,18.095932203389832,14.135341026178281,57,71,35.5,1,0,0,0,0,0,0,0,0,0
13921,0,85,2,349.1,2,102,4.857142857142857,349.1,16.623809523809523,5.976780467936293,18,180,90.0,1,0,0,0,0,0,0,0,0,0
13922,0,12,1,423.2,1,235,18.076923076923077,423.2,32.55384615384615,28.81783635715375,13,0,0.0,1,0,0,0,0,0,0,0,0,0
13929,0,35,7,1930.55,7,1233,30.073170731707318,1930.55,47.08658536585366,43.26882085345958,35,204,29.142857142857142,1,0,0,0,0,0,0,0,0,0
13931,0,2,5,3073.2200000000003,5,2204,13.119047619047619,3073.2200000000003,18.292976190476192,8.611872222987198,151,279,55.8,1,0,0,0,0,0,0,0,0,0
13935,1,141,3,6116.92,3,2252,28.15,6116.92,76.4615,55.109872030244034,67,55,18.333333333333332,1,0,0,0,0,0,0,0,0,0
13939,0,73,3,451.65000000000003,3,287,9.566666666666666,451.65000000000003,15.055000000000001,5.323688603292607,23,83,27.666666666666668,1,0,0,0,0,0,0,0,0,0
13941,0,89,7,3703.54,7,1562,44.628571428571426,3703.54,105.81542857142857,138.7402568988891,26,178,25.428571428571427,1,0,0,0,0,0,0,0,0,0
13942,1,79,1,320.0,1,1000,1000.0,320.0,320.0,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0
13943,1,122,1,246.54,1,94,6.266666666666667,246.54,16.436,2.984356355588732,15,0,0.0,1,0,0,0,0,0,0,0,0,0
13945,0,24,1,515.65,1,329,8.891891891891891,515.65,13.936486486486485,7.036510426268052,37,0,0.0,1,0,0,0,0,0,0,0,0,0
13946,0,179,2,760.95,2,1255,40.483870967741936,760.95,24.546774193548387,41.09095386149258,29,100,50.0,1,0,0,0,0,0,0,0,0,0
13952,0,51,8,7342.13,8,3554,20.30857142857143,7342.13,41.95502857142857,30.159026762443762,142,217,27.125,1,0,0,0,0,0,0,0,0,0
13953,0,35,4,2625.0,4,2100,525.0,2625.0,656.25,236.6211810750114,1,237,59.25,1,0,0,0,0,0,0,0,0,0
13957,0,117,2,258.9,2,84,5.25,258.9,16.18125,2.884110203627224,15,86,43.0,1,0,0,0,0,0,0,0,0,0
13958,0,56,7,3943.51,7,1872,10.118918918918919,3943.51,21.316270270270273,19.233909752909803,155,223,31.857142857142858,1,0,0,0,0,0,0,0,0,0
13959,0,56,1,43.25,1,13,1.3,43.25,4.325,2.66481706689221,10,0,0.0,1,0,0,0,0,0,0,0,0,0
13963,0,10,8,1107.16,8,528,7.436619718309859,1107.16,15.593802816901409,6.432334472068702,59,131,16.375,1,0,0,0,0,0,0,0,0,0
13965,1,21,3,996.61,3,425,17.708333333333332,996.61,41.525416666666665,54.927457929540566,23,226,75.33333333333333,1,0,0,0,0,0,0,0,0,0
13969,0,1,10,2270.31,10,1214,5.1440677966101696,2270.31,9.619957627118644,9.096238525750403,130,168,16.8,1,0,0,0,0,0,0,0,0,0
13971,0,22,5,1522.78,5,980,11.666666666666666,1522.78,18.128333333333334,6.957183309241866,69,205,41.0,1,0,0,0,0,0,0,0,0,0
13974,1,127,1,264.13,1,107,7.133333333333334,264.13,17.608666666666668,2.7927939586081347,15,0,0.0,1,0,0,0,0,0,0,0,0,0
13975,0,95,3,1432.9,3,1405,4.811643835616438,1432.9,4.907191780821918,3.3376012010913936,210,125,41.666666666666664,1,0,0,0,0,0,0,0,0,0
13976,1,51,3,834.38,3,298,6.478260869565218,834.38,18.13869565217391,6.603537640687808,43,161,53.666666666666664,1,0,0,0,0,0,0,0,0,0
13979,0,121,4,1302.1100000000001,4,864,4.5473684210526315,1302.1100000000001,6.85321052631579,6.430976269241707,178,160,40.0,1,0,0,0,0,0,0,0,0,0
13980,0,32,3,297.32,3,143,4.205882352941177,297.32,8.74470588235294,5.859257495256709,32,168,56.0,1,0,0,0,0,0,0,0,0,0
13982,0,44,5,2145.18,5,1392,11.697478991596638,2145.18,18.02672268907563,23.580526765915142,77,188,37.6,1,0,0,0,0,0,0,0,0,0
13983,0,4,8,3731.39,8,2595,12.298578199052132,3731.39,17.68431279620853,20.038134379389067,167,271,33.875,1,0,0,0,0,0,0,0,0,0
13984,0,38,5,640.93,5,418,7.886792452830188,640.93,12.093018867924528,15.019152079019445,40,239,47.8,1,0,0,0,0,0,0,0,0,0
13985,0,107,2,593.23,2,286,8.666666666666666,593.23,17.976666666666667,7.344958588492291,29,105,52.5,1,0,0,0,0,0,0,0,0,0
13988,0,170,1,310.2,1,168,9.333333333333334,310.2,17.233333333333334,6.90726386622424,18,0,0.0,1,0,0,0,0,0,0,0,0,0
13989,1,9,3,759.98,3,894,19.866666666666667,759.98,16.888444444444445,6.933672107108101,34,99,33.0,1,0,0,0,0,0,0,0,0,0
13992,0,8,1,75.9,1,50,16.666666666666668,75.9,25.3,18.66842253646515,3,0,0.0,1,0,0,0,0,0,0,0,0,0
13993,0,18,6,2090.8,6,797,9.056818181818182,2090.8,23.75909090909091,11.153398290069617,60,262,43.666666666666664,1,0,0,0,0,0,0,0,0,0
13995,0,12,7,1639.19,7,985,10.824175824175825,1639.19,18.013076923076923,9.904895612474526,62,253,36.142857142857146,1,0,0,0,0,0,0,0,0,0
13997,1,64,3,382.31,3,146,3.1739130434782608,382.31,8.31108695652174,5.983166099152547,36,31,10.333333333333334,1,0,0,0,0,0,0,0,0,0
13998,0,56,2,278.9,2,70,4.666666666666667,278.9,18.59333333333333,4.486641548079406,14,65,32.5,1,0,0,0,0,0,0,0,0,0
13999,0,0,14,4653.65,14,2306,11.140096618357488,4653.65,22.481400966183575,19.677902481870834,113,279,19.928571428571427,1,0,0,0,0,0,0,0,0,0
14000,0,46,3,1188.02,3,838,32.23076923076923,1188.02,45.69307692307692,40.27227887956984,20,236,78.66666666666667,1,0,0,0,0,0,0,0,0,0
14001,0,14,2,885.87,2,325,10.15625,885.87,27.6834375,21.58126855211594,29,23,11.5,1,0,0,0,0,0,0,0,0,0
14006,1,73,4,1234.48,4,1540,32.765957446808514,1234.48,26.265531914893618,31.606234580930852,40,124,31.0,1,0,0,0,0,0,0,0,0,0
14007,1,57,1,79.48,1,16,3.2,79.48,15.896,2.727467690001111,5,0,0.0,1,0,0,0,0,0,0,0,0,0
14009,1,7,1,404.3,1,586,18.3125,404.3,12.634375,4.5880299641145434,32,0,0.0,1,0,0,0,0,0,0,0,0,0
14010,1,110,2,445.15,2,177,7.375,445.15,18.547916666666666,17.955570040269244,20,0,0.0,1,0,0,0,0,0,0,0,0,0
14011,1,25,2,457.82,2,644,20.125,457.82,14.306875,6.0881028548282385,32,127,63.5,1,0,0,0,0,0,0,0,0,0
14013,0,168,1,174.2,1,84,8.4,174.2,17.419999999999998,5.122239093729746,10,0,0.0,1,0,0,0,0,0,0,0,0,0
14014,0,121,1,276.65999999999997,1,388,32.333333333333336,276.65999999999997,23.054999999999996,13.45367168538692,12,0,0.0,1,0,0,0,0,0,0,0,0,0
14016,0,19,6,6020.22,6,3199,12.899193548387096,6020.22,24.275080645161292,25.520103482839694,217,225,37.5,0,0,0,0,0,0,0,0,0,0
14017,1,116,1,229.75,1,73,5.214285714285714,229.75,16.410714285714285,4.28737765339807,14,0,0.0,1,0,0,0,0,0,0,0,0,0
14020,1,21,2,606.21,2,207,6.2727272727272725,606.21,18.37,5.09999571078251,29,52,26.0,1,0,0,0,0,0,0,0,0,0
14021,0,86,2,479.82,2,220,7.096774193548387,479.82,15.478064516129033,5.019437829979793,30,51,25.5,1,0,0,0,0,0,0,0,0,0
14022,1,31,1,352.15000000000003,1,194,10.210526315789474,352.15000000000003,18.534210526315793,5.291451508265713,19,0,0.0,1,0,0,0,0,0,0,0,0,0
14025,1,9,8,4057.9,8,1914,19.333333333333332,4057.9,40.98888888888889,31.839637403358168,60,119,14.875,1,0,0,0,0,0,0,0,0,0
14026,1,15,2,713.11,2,427,8.54,713.11,14.2622,3.899737976545896,43,154,77.0,1,0,0,0,0,0,0,0,0,0
14028,1,95,3,10396.5,3,7170,796.6666666666666,10396.5,1155.1666666666667,72.5,3,0,0.0,1,0,0,0,0,0,0,0,0,0
14030,0,140,7,3213.08,7,1400,4.487179487179487,3213.08,10.298333333333334,13.833586712383958,242,133,19.0,1,0,0,0,0,0,0,0,0,0
14031,0,15,19,15932.73,19,5715,13.47877358490566,15932.73,37.57719339622641,39.544884686521854,188,266,14.0,1,0,0,0,0,0,0,0,0,0
14032,0,10,4,1224.75,4,1426,22.634920634920636,1224.75,19.44047619047619,13.930531151276396,38,259,64.75,1,0,0,0,0,0,0,0,0,0
14033,1,100,1,109.44,1,576,576.0,109.44,109.44,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0
14035,0,114,2,446.57,2,177,3.1607142857142856,446.57,7.974464285714285,7.146690758575001,39,42,21.0,1,0,0,0,0,0,0,0,0,0
14037,1,23,4,689.75,4,544,6.325581395348837,689.75,8.020348837209303,13.088550762149014,76,254,63.5,1,0,0,0,0,0,0,0,0,0
14039,1,120,1,115.08000000000001,1,100,25.0,115.08000000000001,28.770000000000003,31.97891180137311,4,0,0.0,1,0,0,0,0,0,0,0,0,0
14040,0,10,18,6624.64,18,2562,6.264058679706602,6624.64,16.19716381418093,15.25446202080485,212,273,15.166666666666666,1,0,0,0,0,0,0,0,0,0
14043,1,36,2,304.25,2,153,3.642857142857143,304.25,7.244047619047619,8.720010645418599,37,238,119.0,1,0,0,0,0,0,0,0,0,0
14044,0,31,4,1244.99,4,635,1.5601965601965602,1244.99,3.058943488943489,2.3261483448856826,292,197,49.25,1,0,0,0,0,0,0,0,0,0
14045,0,10,10,7450.08,10,3524,125.85714285714286,7450.08,266.07428571428574,203.77367051650023,16,235,23.5,1,0,0,0,0,0,0,0,0,0
14047,0,24,5,1705.51,5,830,10.246913580246913,1705.51,21.055679012345678,18.94244294819649,61,197,39.4,1,0,0,0,0,0,0,0,0,0
14049,0,36,4,4659.89,4,2797,7.4190981432360745,4659.89,12.360450928381963,14.652051760991055,262,125,31.25,1,0,0,0,0,0,0,0,0,0
14051,0,26,8,3697.96,8,1232,21.24137931034483,3697.96,63.75793103448276,43.5139787887783,33,255,31.875,1,0,0,0,0,0,0,0,0,0
14053,0,31,1,170.8,1,150,75.0,170.8,85.4,74.10479066835019,2,0,0.0,1,0,0,0,0,0,0,0,0,0
14055,1,122,2,795.3199999999999,2,504,21.91304347826087,795.3199999999999,34.579130434782606,16.932743673143914,23,145,72.5,1,0,0,0,0,0,0,0,0,0
14057,0,23,4,1872.28,4,1333,8.279503105590063,1872.28,11.629068322981366,9.765567943112824,117,257,64.25,1,0,0,0,0,0,0,0,0,0
14058,1,7,2,469.19,2,211,8.791666666666666,469.19,19.549583333333334,10.09802971706197,23,67,33.5,1,0,0,0,0,0,0,0,0,0
14060,0,3,5,906.7,5,737,26.321428571428573,906.7,32.38214285714286,19.128017913839617,22,180,36.0,1,0,0,0,0,0,0,0,0,0
14061,1,52,3,917.4300000000001,3,133,7.0,917.4300000000001,48.28578947368421,79.63650407499408,17,230,76.66666666666667,1,0,0,0,0,0,0,0,0,0
14062,0,14,7,9634.06,7,5014,36.333333333333336,9634.06,69.81202898550724,83.57814498982829,72,259,37.0,1,0,0,0,0,0,0,0,0,0
14064,0,1,8,1743.33,8,1940,13.108108108108109,1743.33,11.779256756756757,16.44068721320587,78,230,28.75,1,0,0,0,0,0,0,0,0,0
14068,1,148,3,1262.52,3,440,5.057471264367816,1262.52,14.511724137931035,7.700162820220037,73,74,24.666666666666668,1,0,0,0,0,0,0,0,0,0
14069,1,59,2,230.06,2,59,1.4047619047619047,230.06,5.477619047619048,4.484506014356439,37,46,23.0,1,0,0,0,0,0,0,0,0,0
14074,1,168,1,219.39999999999998,1,228,38.0,219.39999999999998,36.56666666666666,13.34371262680168,6,0,0.0,1,0,0,0,0,0,0,0,0,0
14075,0,15,2,369.39,2,365,18.25,369.39,18.4695,10.07109750722333,20,70,35.0,1,0,0,0,0,0,0,0,0,0
14078,0,19,3,507.02,3,279,3.2823529411764705,507.02,5.964941176470588,7.391238478529738,73,146,48.666666666666664,1,0,0,0,0,0,0,0,0,0
14080,0,173,3,694.65,3,136,2.7755102040816326,694.65,14.176530612244898,15.217228661265878,46,108,36.0,1,0,0,0,0,0,0,0,0,0
14081,0,143,7,3099.43,7,1965,3.3996539792387543,3099.43,5.362335640138408,5.525653979486524,345,130,18.571428571428573,1,0,0,0,0,0,0,0,0,0
14083,0,56,2,79.28999999999999,2,55,6.875,79.28999999999999,9.911249999999999,13.29548950100855,8,210,105.0,1,0,0,0,0,0,0,0,0,0
14084,1,57,1,150.5,1,306,43.714285714285715,150.5,21.5,8.950418984606253,7,0,0.0,1,0,0,0,0,0,0,0,0,0
14085,0,15,11,3733.9,11,1824,4.089686098654709,3733.9,8.371973094170404,6.202955994075965,268,260,23.636363636363637,1,0,0,0,0,0,0,0,0,0
14086,1,7,1,39.95,1,1,1.0,39.95,39.95,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0
14092,0,8,8,2281.7000000000003,8,1147,9.720338983050848,2281.7000000000003,19.336440677966102,11.446718973449753,72,259,32.375,1,0,0,0,0,0,0,0,0,0
14097,1,26,2,422.85999999999996,2,352,8.8,422.85999999999996,10.571499999999999,8.406551947203186,39,164,82.0,1,0,0,0,0,0,0,0,0,0
14099,0,50,5,1679.48,5,964,5.807228915662651,1679.48,10.117349397590361,7.3288085904851785,98,224,44.8,1,0,0,0,0,0,0,0,0,0
14101,0,15,5,2747.02,5,2336,53.09090909090909,2747.02,62.432272727272725,53.90121493490452,15,151,30.2,1,0,0,0,0,0,0,0,0,0
14104,0,93,2,394.15,2,291,3.129032258064516,394.15,4.238172043010753,4.084753982862892,79,11,5.5,1,0,0,0,0,0,0,0,0,0
14105,0,155,2,2090.35,2,1178,14.91139240506329,2090.35,26.46012658227848,17.751109065652624,75,110,55.0,1,0,0,0,0,0,0,0,0,0
14107,0,57,3,1699.65,3,1374,14.774193548387096,1699.65,18.275806451612905,6.388027409108631,69,217,72.33333333333333,1,0,0,0,0,0,0,0,0,0
14110,0,14,19,6153.63,19,2725,12.330316742081449,6153.63,27.84447963800905,24.982283455677358,122,269,14.157894736842104,1,0,0,0,0,0,0,0,0,0
14112,0,22,5,2723.84,5,1744,10.968553459119496,2723.84,17.13106918238994,8.697563647745035,121,176,35.2,1,0,0,0,0,0,0,0,0,0
14113,0,71,7,2490.8900000000003,7,1393,24.43859649122807,2490.8900000000003,43.69982456140352,42.157369483334534,41,205,29.285714285714285,1,0,0,0,0,0,0,0,0,0
14114,0,88,2,569.35,2,293,8.371428571428572,569.35,16.267142857142858,6.44005186836464,34,62,31.0,1,0,0,0,0,0,0,0,0,0
14115,1,46,2,622.6700000000001,2,509,23.136363636363637,622.6700000000001,28.303181818181823,22.240094078758634,22,165,82.5,1,0,0,0,0,0,0,0,0,0
14128,1,96,1,286.71,1,250,13.157894736842104,286.71,15.089999999999998,6.503452929021629,19,0,0.0,1,0,0,0,0,0,0,0,0,0
14129,0,0,3,997.02,3,588,13.674418604651162,997.02,23.186511627906977,9.897673339807099,22,124,41.333333333333336,1,0,0,0,0,0,0,0,0,0
14134,0,71,10,6158.56,10,3308,31.20754716981132,6158.56,58.09962264150944,34.89099859151909,73,203,20.3,1,0,0,0,0,0,0,0,0,0
14135,0,2,6,3068.46,6,4308,63.35294117647059,3068.46,45.12441176470588,45.07334266561334,53,280,46.666666666666664,1,0,0,0,0,0,0,0,0,0
14136,0,99,4,1210.97,4,863,10.654320987654321,1210.97,14.950246913580248,5.622355150492684,68,176,44.0,1,0,0,0,0,0,0,0,0,0
14139,1,35,3,670.98,3,539,12.534883720930232,670.98,15.604186046511629,6.228255596399876,29,52,17.333333333333332,1,0,0,0,0,0,0,0,0,0
14144,1,31,1,30.599999999999998,1,12,12.0,30.599999999999998,30.599999999999998,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0
14145,1,4,3,3857.85,3,899,64.21428571428571,3857.85,275.56071428571425,193.38476411485536,10,151,50.333333333333336,1,0,0,0,0,0,0,0,0,0
14146,0,178,4,1433.61,4,871,10.369047619047619,1433.61,17.066785714285714,7.553553884819898,72,61,15.25,1,0,0,0,0,0,0,0,0,0
14147,0,115,3,1372.6,3,547,49.72727272727273,1372.6,124.78181818181817,173.36223820764323,10,69,23.0,1,0,0,0,0,0,0,0,0,0
14152,0,39,2,632.41,2,615,15.76923076923077,632.41,16.215641025641023,10.972855693859854,34,164,82.0,1,0,0,0,0,0,0,0,0,0
14153,1,28,1,233.4,1,312,18.352941176470587,233.4,13.729411764705883,2.793242897127448,17,0,0.0,1,0,0,0,0,0,0,0,0,0
14154,0,65,3,2010.86,3,1162,10.85981308411215,2010.86,18.793084112149533,22.505288368502686,101,174,58.0,1,0,0,0,0,0,0,0,0,0
14156,0,4,69,154877.15,69,89273,49.458725761772854,154877.15,85.80451523545706,182.0591741883762,821,279,4.043478260869565,0,0,0,0,0,0,0,0,0,0
14159,0,60,7,2410.58,7,1549,3.504524886877828,2410.58,5.453800904977375,14.986025736657881,240,220,31.428571428571427,1,0,0,0,0,0,0,0,0,0
14160,1,155,7,8421.47,7,4661,43.5607476635514,8421.47,78.70532710280374,67.15857471092814,80,88,12.571428571428571,1,0,0,0,0,0,0,0,0,0
14161,0,33,3,1785.16,3,925,5.674846625766871,1785.16,10.951901840490798,9.22036665081657,135,238,79.33333333333333,1,0,0,0,0,0,0,0,0,0
14163,1,7,1,148.71,1,57,9.5,148.71,24.785,33.54598262087429,6,0,0.0,1,0,0,0,0,0,0,0,0,0
14166,1,50,2,256.85,2,84,1.5849056603773586,256.85,4.84622641509434,3.5962700904040816,39,121,60.5,1,0,0,0,0,0,0,0,0,0
14167,1,9,4,721.65,4,200,2.898550724637681,721.65,10.458695652173912,8.482026657281487,32,217,54.25,1,0,0,0,0,0,0,0,0,0
14168,0,109,1,302.95,1,97,8.818181818181818,302.95,27.54090909090909,26.638494872851,11,0,0.0,1,0,0,0,0,0,0,0,0,0
14172,1,150,3,402.72,3,88,1.6296296296296295,402.72,7.457777777777778,6.653236031100549,38,37,12.333333333333334,1,0,0,0,0,0,0,0,0,0
